Time intervals: [(0.0, 0.14189395308494568), (0.14189395308494568, 0.28378790616989136), (0.28378790616989136, 0.42568185925483704)]

============================================================
Interval 1/3: t in [0.0000, 0.1419]
============================================================
Supporting backend tensorflow.compat.v1

Compiling a VI method

Iteration:  9600 , loss:  -27521.088
Iteration:  9700 , loss:  -27685.633
Iteration:  9800 , loss:  -27736.05
Iteration:  9900 , loss:  -27818.664

============================================================
Interval 3/3: t in [0.2838, 0.4257]
============================================================
Supporting backend tensorflow.compat.v1

Compiling a VI method

Iteration:  0 , loss:  13066.816
Iteration:  100 , loss:  4402.5684
Iteration:  200 , loss:  -1287.3301
Iteration:  300 , loss:  -3057.4922
Iteration:  400 , loss:  -5294.6504
Iteration:  500 , loss:  -8467.894
Iteration:  600 , loss:  -5591.218
Iteration:  700 , loss:  -7969.1094
Iteration:  800 , loss:  -10605.618
Iteration:  900 , loss:  -11360.846
Iteration:  1000 , loss:  -10450.409
Iteration:  1100 , loss:  -14966.946
Iteration:  1200 , loss:  -12916.4375
Iteration:  1300 , loss:  -14177.809
Iteration:  1400 , loss:  -15217.869
Iteration:  1500 , loss:  -15650.84
Iteration:  1600 , loss:  -16039.811
Iteration:  1700 , loss:  -15794.805
Iteration:  1800 , loss:  -15797.751
Iteration:  1900 , loss:  -16718.68
Iteration:  2000 , loss:  -16828.875
Iteration:  2100 , loss:  -16416.344
Iteration:  2200 , loss:  -17220.309
Iteration:  2300 , loss:  -16816.105
Iteration:  2400 , loss:  -17000.865
Iteration:  2500 , loss:  -17253.592
Iteration:  2600 , loss:  -18409.602
Iteration:  2700 , loss:  -18339.824
Iteration:  2800 , loss:  -18525.79
Iteration:  2900 , loss:  -18189.98
Iteration:  3000 , loss:  -18493.004
Iteration:  3100 , loss:  -18808.127
Iteration:  3200 , loss:  -18297.502
Iteration:  3300 , loss:  -19036.512
Iteration:  3400 , loss:  -18890.125
Iteration:  3500 , loss:  -19276.176
Iteration:  3600 , loss:  -19145.797
Iteration:  3700 , loss:  -19442.8
Iteration:  3800 , loss:  -19535.467
Iteration:  3900 , loss:  -19357.957
Iteration:  4000 , loss:  -19763.676
Iteration:  4100 , loss:  -19774.064
Iteration:  4200 , loss:  -19869.213
Iteration:  4300 , loss:  -19950.367
Iteration:  4400 , loss:  -19929.863
Iteration:  4500 , loss:  -20272.684
Iteration:  4600 , loss:  -20373.383
Iteration:  4700 , loss:  -20394.686
Iteration:  4800 , loss:  -20748.375
Iteration:  4900 , loss:  -20558.086
Iteration:  5000 , loss:  -20534.168
Iteration:  5100 , loss:  -20787.904
Iteration:  5200 , loss:  -20851.691
Iteration:  5300 , loss:  -20993.926
Iteration:  5400 , loss:  -21202.127
Iteration:  5500 , loss:  -21151.086
Iteration:  5600 , loss:  -21590.912
Iteration:  5700 , loss:  -21520.61
Iteration:  5800 , loss:  -21769.398
Iteration:  5900 , loss:  -21770.441
Iteration:  6000 , loss:  -21874.846
Iteration:  6100 , loss:  -22134.387
Iteration:  6200 , loss:  -22397.334
Iteration:  6300 , loss:  -22504.88
Iteration:  6400 , loss:  -22569.188
Iteration:  6500 , loss:  -22669.584
Iteration:  6600 , loss:  -22861.605
Iteration:  6700 , loss:  -22864.277
Iteration:  6800 , loss:  -23233.191
Iteration:  6900 , loss:  -23338.135
Iteration:  7000 , loss:  -23470.803
Iteration:  7100 , loss:  -23690.426
Iteration:  7200 , loss:  -23887.186
Iteration:  7300 , loss:  -24021.047
Iteration:  7400 , loss:  -24202.674
Iteration:  7500 , loss:  -24309.607
Iteration:  7600 , loss:  -24481.734
Iteration:  7700 , loss:  -24663.463
Iteration:  7800 , loss:  -24849.414
Iteration:  7900 , loss:  -25072.672
Iteration:  8000 , loss:  -25146.33
Iteration:  8100 , loss:  -25400.307
Iteration:  8200 , loss:  -25531.703
Iteration:  8300 , loss:  -25688.756
Iteration:  8400 , loss:  -25942.438
Iteration:  8500 , loss:  -26023.979
Iteration:  8600 , loss:  -26180.004
Iteration:  8700 , loss:  -26392.902
Iteration:  8800 , loss:  -26394.168
Iteration:  8900 , loss:  -26637.297
Iteration:  9000 , loss:  -26762.613
Iteration:  9100 , loss:  -26919.146
Iteration:  9200 , loss:  -27015.281
Iteration:  9300 , loss:  -27187.66
Iteration:  9400 , loss:  -27254.691
Iteration:  9500 , loss:  -27368.02
Iteration:  9600 , loss:  -27525.352
Iteration:  9700 , loss:  -27601.357
Iteration:  9800 , loss:  -27696.174
Iteration:  9900 , loss:  -27714.383
